rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
356,screen,BIHMH gen 14 screen / remove_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1027,1078513.9610239652,19711.151023965023,1058802.81,163094279.25594512,33605049.89369795,129427754.91512775,61474.44711940843,129.40954235863632,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0085487166301155,1.0020023002202667,0.002003300220266735,1,1
357,screen,BIHMH gen 12 screen / remove_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1028,1078513.9610239652,19711.151023965023,1058802.81,163097369.08471325,33605254.58104652,129430624.51905271,61489.98461401099,129.41229995791383,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0085702069440208,1.0020236519750816,0.002024651975081615,1,1
358,screen,BIHMH gen 11 screen / remove_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1026,1078513.9610239652,19711.151023965023,1058802.81,163099250.7092397,33601135.5967274,129436623.55914703,61491.55336527039,129.41823190993264,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.008616435383373,1.002069582355943,0.0020705823559429293,1,1
359,screen,BIHMH gen 6 screen / swap_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1027,1078513.9610239652,19711.151023965023,1058802.81,163111217.88480505,33604763.928306386,129444968.50672007,61485.44977859722,129.426536136573,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.008681151253696,1.0021338809698128,0.002134880969812847,1,1
360,screen,BIHMH gen 15 screen / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1029,1078513.9610239652,19711.151023965023,1058802.81,163112989.815902,33603473.39797529,129448031.30376615,61485.1141605473,129.42957801167475,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0087048569644317,1.0021574338376569,0.0021584338376569034,1,1
361,screen,BIHMH gen 16 screen / swap_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1026,1078513.9610239652,19711.151023965023,1058802.81,163120576.52812192,33605451.33371667,129453639.40585326,61485.78855199734,129.43508878071108,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.008747803072454,1.002200103050064,0.002201103050064046,1,1
362,screen,BIHMH gen 12 screen / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1026,1078513.9610239652,19711.151023965023,1058802.81,163126102.3361559,33604787.676670864,129459838.54369372,61476.11579130806,129.4416859790716,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.008799215859229,1.002251184352198,0.0022521843521979834,1,1
363,screen,BIHMH gen 19 screen / add_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1053,1078513.9610239652,19711.151023965023,1058802.81,163151135.19203475,33625540.71946934,129464091.86482742,61502.60773798225,129.44549792102708,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.008828922796666,1.0022806997537523,0.0022816997537523642,1,1
364,screen,BIHMH gen 15 screen / crossover_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1025,1078513.9610239652,19711.151023965023,1058802.81,163141366.53010228,33610187.10147054,129469693.23054641,61486.198085320786,129.45142279315266,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0088750960615305,1.0023265753158643,0.002327575315864361,1,1
365,screen,BIHMH gen 20 screen / remove_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1052,1078513.9610239652,19711.151023965023,1058802.81,163161496.63459197,33629916.571556374,129470054.48549776,61525.57753784252,129.45154007685335,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0088760100679863,1.0023274834292515,0.0023284834292515155,1,1
366,screen,BIHMH gen 2 screen / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1024,1078513.9610239652,19711.151023965023,1058802.81,163142403.88076225,33609072.94422588,129471831.01900019,61499.91753617841,129.45345157388232,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.008890906601909,1.0023422839175695,0.0023432839175695497,1,1
367,screen,BIHMH gen 13 screen / swap_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1026,1078513.9610239652,19711.151023965023,1058802.81,163147855.57897964,33608598.3559866,129477768.24008621,61488.982906827325,129.45969194514493,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.008939538590761,1.0023906023510127,0.002391602351012767,1,1
368,screen,BIHMH gen 15 screen / swap_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1028,1078513.9610239652,19711.151023965023,1058802.81,163151489.9634928,33607977.84395822,129482021.5053189,61490.61421570571,129.4636830978851,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0089706421401177,1.0024215053598118,0.0024225053598118107,1,1
369,screen,BIHMH gen 17 screen / swap_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1052,1078513.9610239652,19711.151023965023,1058802.81,163205156.4934865,33624133.804407716,129519506.4965876,61516.192491164955,129.50094918190453,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.009261061364602,1.0027100521024017,0.0027110521024017453,1,1
370,screen,BIHMH gen 8 screen / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1026,1078513.9610239652,19711.151023965023,1058802.81,163191813.30370244,33607302.677635744,129522996.87227188,61513.75379482699,129.50463785616643,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0092898076615824,1.0027386130572418,0.0027396130572417965,1,1
371,screen,BIHMH gen 25 screen / add_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1051,1078513.9610239652,19711.151023965023,1058802.81,163280310.57994926,33618116.05958198,129600690.4180919,61504.10227539881,129.58219134667286,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0098941916520556,1.0033391002737269,0.003340100273726887,1,1
372,screen,BIHMH gen 1 screen / mip_intensify,14999576.96,423.03999999910593,3,C4;C5;C7,940,1078513.9610239652,19711.151023965023,1058802.81,163356246.1259918,33605248.87334803,129689837.74247964,61159.51016412082,129.6739321185966,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0106091388899214,1.0040494378795648,0.004050437879564828,1,1
373,screen,BIHMH gen 8 screen / crossover_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1836,1078513.9610239652,19711.151023965023,1058802.81,163406885.35888028,33601644.00189297,129743643.45661911,61597.9003681959,129.72195984084394,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.010983424898657,1.0044213106741753,0.0044223106741753115,1,1
374,screen,BIHMH gen 7 screen / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,936,1078513.9610239652,19711.151023965023,1058802.81,163463572.84918338,33635813.044465125,129766187.02807559,61572.77664266929,129.74905755093886,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0111946007213426,1.0046311249378757,0.004632124937875681,1,1
375,screen,BIHMH gen 10 screen / remove_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1039,1078513.9610239652,19711.151023965023,1058802.81,163408450.0662616,33567692.63801254,129779610.6654236,61146.76282545565,129.7640083788044,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0113111143811055,1.0047468873742342,0.004747887374234261,1,1
376,screen,user-specified station warm start rank 3: repairs=C2+C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 1,14999735.6,264.40000000037253,4,C2;C4;C5;C7,923,1078513.9610239652,19711.151023965023,1058802.81,163524785.46032378,33644292.034644574,129818923.71136093,61569.714318269034,129.80219509179753,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.011608708181605,1.005042562434663,0.005043562434663085,1,1
377,screen,BIHMH gen 9 screen / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,924,1078513.9610239652,19711.151023965023,1058802.81,163525383.5568048,33644460.90594881,129819352.62565926,61570.02519674564,129.8026170327523,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0116119964199077,1.0050458294720046,0.0050468294720046325,1,1
378,screen,BIHMH gen 12 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,943,1078513.9610239652,19711.151023965023,1058802.81,163946694.11773938,33602560.69656174,130282907.29218346,61226.12899419266,130.26717049516284,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.015232319290825,1.0086428102620353,0.008643810262035312,1,1
379,screen,BIHMH gen 9 screen / mip_intensify,14999735.6,264.40000000037253,4,C2;C4;C5;C7,924,1078513.9610239652,19711.151023965023,1058802.81,164336526.43328696,33642096.72844839,130631555.17984417,62874.52499438979,130.6118904747135,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0179187649359687,1.011311935012391,0.011312935012390946,1,1
380,screen,user-specified station warm start rank 3: repairs=C2+C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / initial roads=corridor_ratio,14999955.84,44.16000000014901,4,C2;C4;C5;C7,921,1078513.9610239652,19711.151023965023,1058802.81,164335000.49432072,33639222.14711991,130632907.72995155,62870.6172492573,130.613585080444,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0179319712090455,1.0113250561378426,0.011326056137842655,1,1
381,screen,BIHMH gen 5 screen / swap_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1024,1078513.9610239652,19711.151023965023,1058802.81,164317722.34413806,33603004.75614907,130651862.77510653,62854.812882443635,130.63174729114883,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0180735115744106,1.011465683919779,0.01146668391977912,1,1
382,screen,user-specified station warm start rank 3: repairs=C2+C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 2,14999735.6,264.40000000037253,4,C2;C4;C5;C7,920,1078513.9610239652,19711.151023965023,1058802.81,164351520.33048898,33636846.414778545,130651752.26980953,62921.645900908305,130.63322391634796,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0180850190981134,1.011477117248567,0.011478117248567066,1,1
383,screen,BIHMH gen 12 screen / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1024,1078513.9610239652,19711.151023965023,1058802.81,164318711.14865917,33601601.50065302,130654248.63804841,62861.009957729184,130.63392929225907,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0180905161802585,1.0114825788882003,0.011483578888200285,1,1
384,screen,BIHMH gen 4 screen / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1024,1078513.9610239652,19711.151023965023,1058802.81,164324241.32576895,33600396.62769247,130660986.8603566,62857.83771988977,130.64097496458055,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.018145423980352,1.0115371326695062,0.011538132669506207,1,1
385,screen,BIHMH gen 11 screen / remove_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1024,1078513.9610239652,19711.151023965023,1058802.81,164331411.369978,33601343.619160034,130667210.98348382,62856.76733416838,130.64735342215272,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.018195132092976,1.0115865202883996,0.0115875202883996,1,1
386,screen,BIHMH gen 1 screen / remove_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1023,1078513.9610239652,19711.151023965023,1058802.81,164340510.7900851,33605678.96422618,130671977.76880428,62854.057054651734,130.65185963585031,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0182302495763893,1.011621411351361,0.011622411351361106,1,1
387,screen,BIHMH gen 18 screen / swap_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1050,1078513.9610239652,19711.151023965023,1058802.81,164395569.1019505,33623406.889669575,130709284.07966042,62878.13262050644,130.6897053140201,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0185251856501245,1.0119144458207547,0.011915445820754766,1,1
388,screen,BIHMH gen 4 screen / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,992,1078513.9610239652,19711.151023965023,1058802.81,164418093.64176264,33621870.91005188,130733354.13375454,62868.59795622459,130.7135605300532,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.018711092313584,1.0120991538484763,0.012100153848476292,1,1
389,screen,BIHMH gen 3 screen / remove_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1025,1078513.9610239652,19711.151023965023,1058802.81,164416609.49956012,33603535.92155329,130750264.81321852,62808.764788300105,130.73062570886978,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0188440833730956,1.0122312874463255,0.01223228744632554,1,1
390,screen,BIHMH gen 3 screen / swap_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1023,1078513.9610239652,19711.151023965023,1058802.81,164417138.66259944,33600981.81480313,130753357.41237526,62799.43542107066,130.73371133042878,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0188681300054103,1.0122551790376515,0.012256179037651527,1,1
391,screen,BIHMH gen 4 screen / swap_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1026,1078513.9610239652,19711.151023965023,1058802.81,164423821.07881016,33604222.31451474,130756817.05356374,62781.71073165242,130.73686479188603,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.018892705322484,1.0122795959050344,0.012280595905034386,1,1
392,screen,BIHMH gen 24 screen / add_fix,14999356.72,643.2799999993294,3,C4;C5;C7,1064,1078513.9610239652,19711.151023965023,1058802.81,164518095.9010244,33583758.931801654,130873089.68935932,61247.27986344315,130.85698776979723,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0198288386191727,1.013209693469577,0.013210693469576928,1,1
393,screen,BIHMH gen 9 screen / crossover_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1029,1078513.9610239652,19711.151023965023,1058802.81,164681130.30205226,33572312.275304705,131047600.08866142,61217.93808612783,131.0318650160244,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.021191678734138,1.014563746654389,0.014564746654389116,1,1
394,screen,BIHMH gen 15 screen / remove_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1040,1078513.9610239652,19711.151023965023,1058802.81,164722640.10693878,33563728.96345997,131097696.29244542,61214.85103337711,131.0820040431432,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0215824184041464,1.0149519670250677,0.014952967025067765,1,1
395,screen,BIHMH gen 11 screen / swap_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1040,1078513.9610239652,19711.151023965023,1058802.81,164734252.72521996,33566646.14322941,131106387.83085407,61218.75113647858,131.09067309534876,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.021649977405443,1.015019090438785,0.01502009043878505,1,1
396,screen,BIHMH gen 4 screen / swap_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1039,1078513.9610239652,19711.151023965023,1058802.81,164741067.65185642,33566581.09203673,131113275.1406891,61211.419130601804,131.09756831400168,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.021703712701397,1.0150724792756887,0.015073479275688695,1,1
397,screen,BIHMH gen 10 screen / swap_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1040,1078513.9610239652,19711.151023965023,1058802.81,164749939.51071402,33566494.18068412,131122230.30731007,61215.0227198411,131.1063780994693,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0217723684544953,1.0151406923698865,0.015141692369886495,1,1
398,screen,BIHMH gen 27 screen / crossover_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1035,1078513.9610239652,19711.151023965023,1058802.81,164787886.87290704,33600196.13720194,131126433.5918633,61257.14384179185,131.11069105062447,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.021805979818895,1.0151740870245576,0.01517508702455761,1,1
399,screen,BIHMH gen 6 screen / swap_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1040,1078513.9610239652,19711.151023965023,1058802.81,164767275.74464804,33565403.108256534,131140649.54619811,61223.09019338978,131.12496875258626,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.021917247724828,1.0152846375291558,0.015285637529155793,1,1
400,screen,BIHMH gen 9 screen / remove_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1041,1078513.9610239652,19711.151023965023,1058802.81,164777882.50856268,33567776.31245206,131148883.21530257,61222.98080806475,131.13319475175166,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.021981353958716,1.0153483304372297,0.015349330437229747,1,1
401,screen,BIHMH gen 15 screen / swap_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1038,1078513.9610239652,19711.151023965023,1058802.81,164783370.2449744,33569264.45837969,131152888.44108951,61217.34550520058,131.13715993418268,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0220122551182245,1.015379032361093,0.015380032361092977,1,1
402,screen,BIHMH gen 20 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,942,1078513.9610239652,19711.151023965023,1058802.81,164848179.76388752,33603226.81859194,131183674.28105499,61278.66424061317,131.16774399648511,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.022250600516975,1.0156158410246472,0.015616841024647221,1,1
403,screen,BIHMH gen 13 screen / remove_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1039,1078513.9610239652,19711.151023965023,1058802.81,164814889.16898808,33569708.9182633,131183956.00674129,61224.24398348911,131.16808849545515,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0222532852402653,1.015618508438148,0.015619508438147967,1,1
404,screen,BIHMH gen 18 screen / mip_intensify,14999576.96,423.03999999910593,3,C4;C5;C7,942,1078513.9610239652,19711.151023965023,1058802.81,164863396.3059465,33606899.97751403,131195216.56203702,61279.7663954422,131.1795901532608,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0223429190890614,1.0157075643714861,0.015708564371486156,1,1
405,screen,BIHMH gen 18 screen / mip_intensify,14999576.96,423.03999999910593,3,C4;C5;C7,942,1078513.9610239652,19711.151023965023,1058802.81,164868451.3251394,33602400.31893508,131204771.0316587,61279.97454563733,131.18899829291786,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0224162378907264,1.0157804104491814,0.015781410449181466,1,1
406,screen,BIHMH gen 27 screen / add_fix,14999356.72,643.2799999993294,3,C4;C5;C7,985,1078513.9610239652,19711.151023965023,1058802.81,164879597.09468347,33612081.665316954,131206272.0567576,61243.372608897946,131.1906684409604,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0224292535620005,1.0157933422017387,0.015794342201738698,1,1
407,screen,BIHMH gen 14 screen / swap_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1039,1078513.9610239652,19711.151023965023,1058802.81,164836129.34377104,33566304.44297466,131208600.89423688,61224.00655950552,131.19254874722824,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.022443907022445,1.0158079011837977,0.01580890118379774,1,1
408,screen,BIHMH gen 2 screen / swap_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1040,1078513.9610239652,19711.151023965023,1058802.81,164835748.70507708,33565147.54762305,131209376.94435889,61224.21309515067,131.1934494737276,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0224509264960044,1.0158148753992058,0.015815875399205814,1,1
409,screen,BIHMH gen 21 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,955,1078513.9610239652,19711.151023965023,1058802.81,164884677.64987895,33606743.320105,131216653.82259429,61280.50717967358,131.20083161041535,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0225084564047218,1.0158720343830554,0.01587303438305543,1,1
410,screen,BIHMH gen 10 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1040,1078513.9610239652,19711.151023965023,1058802.81,164847871.8945996,33569563.15949169,131217081.47871591,61227.25639198188,131.20116508312887,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0225110551990246,1.0158746164215968,0.01587561642159685,1,1
411,screen,BIHMH gen 30 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,947,1078513.9610239652,19711.151023965023,1058802.81,164891252.09704453,33606370.17256559,131223605.38516854,61276.539310406726,131.2076067275392,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0225612557345327,1.0159244932884701,0.01592549328847015,1,1
412,screen,BIHMH gen 3 screen / remove_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1040,1078513.9610239652,19711.151023965023,1058802.81,164853180.33598724,33568027.436225355,131223929.1079069,61223.79185499039,131.2079507447595,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.022563936703488,1.0159271569718413,0.015928156971841356,1,1
413,screen,user-specified station warm start rank 1: repairs=C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 2,14999797.2,202.80000000074506,3,C4;C5;C7,937,1078513.9610239652,19711.151023965023,1058802.81,164893489.57938984,33607909.8491732,131224336.0052191,61243.724997527155,131.2085170230723,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0225683497807605,1.0159315415957386,0.015932541595738647,1,1
414,screen,BIHMH gen 22 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,937,1078513.9610239652,19711.151023965023,1058802.81,164894114.31947452,33607486.13172978,131225385.3011799,61242.886564833105,131.20956537326637,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0225765197041206,1.0159396588434066,0.015940658843406674,1,1
415,screen,BIHMH gen 24 screen / swap_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1065,1078513.9610239652,19711.151023965023,1058802.81,164868004.75658834,33579559.887850076,131227188.62800391,61256.24073434269,131.21106230355664,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0225881854679226,1.0159512493920382,0.01595224939203821,1,1
416,screen,BIHMH gen 2 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,941,1078513.9610239652,19711.151023965023,1058802.81,164893044.181574,33602334.91290291,131229462.29197007,61246.97670098818,131.21365050608642,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0226083556519194,1.0159712895284998,0.015972289528499828,1,1
417,screen,BIHMH gen 5 screen / crossover_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1083,1078513.9610239652,19711.151023965023,1058802.81,164847004.50100467,33555294.93770258,131230527.74659091,61181.816711171574,131.21458841563594,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.02261566489761,1.015978551647729,0.01597955164772913,1,1
418,screen,BIHMH gen 26 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,979,1078513.9610239652,19711.151023965023,1058802.81,164899694.4198584,33608097.641553715,131230350.55703056,61246.221274115305,131.21482743777966,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.022617527626883,1.0159804023670302,0.015981402367030273,1,1
419,screen,BIHMH gen 3 screen / swap_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1039,1078513.9610239652,19711.151023965023,1058802.81,164864644.1943382,33563744.471240744,131239672.53847115,61227.1846263293,131.223611207194,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.022685980633645,1.016048414022101,0.01604941402210114,1,1
