init_node,term_node,capacity,length,free_flow_time,b,power,speed,toll,link_type,edge_type,station_group,source_init_node,source_term_node,init_depth_mm,term_depth_mm,edge_depth_mm,charging_related,flood_affected,retain_in_flood_network
4630,2850,620.0,0.14,0.28,0.15,4,30.0,0.0,1,road_original,,4630,2850,127.0,127.0,127.0,False,True,True
4630,4664,10000.0,0.17,0.161,0.15,4,52.0,0.0,2,road_original,,4630,4664,127.0,127.0,127.0,False,True,True
4631,4623,770.0,0.5,0.75,0.15,4,37.0,0.0,1,road_original,,4631,4623,19.05,19.05,19.05,False,True,True
4631,4624,790.0,1.16,1.547,0.15,4,45.0,0.0,1,road_original,,4631,4624,19.05,31.75,25.4,False,True,True
4631,4633,770.0,0.42,0.63,0.15,4,38.0,0.0,1,road_original,,4631,4633,19.05,19.05,19.05,False,True,True
4631,11747,990.0,1.05,1.26,0.15,4,47.0,0.0,1,road_original,,4631,11747,19.05,31.75,25.4,False,True,True
4632,2949,770.0,1.04,1.56,0.15,4,39.0,0.0,1,road_original,,4632,2949,31.75,19.05,25.4,False,True,True
4632,4633,770.0,1.01,1.515,0.15,4,39.0,0.0,1,road_original,,4632,4633,31.75,19.05,25.4,False,True,True
4632,11747,430.0,0.2,0.3,0.15,4,37.0,0.0,1,road_original,,4632,11747,31.75,31.75,31.75,False,True,True
4633,4631,430.0,0.42,0.63,0.15,4,38.0,0.0,1,road_original,,4633,4631,19.05,19.05,19.05,False,True,True
4633,4632,770.0,1.01,1.515,0.15,4,39.0,0.0,1,road_original,,4633,4632,19.05,31.75,25.4,False,True,True
4633,4634,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4633,4634,19.05,19.05,19.05,False,True,True
4633,4644,770.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,4633,4644,19.05,19.05,19.05,False,True,True
4634,4624,770.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,4634,4624,19.05,31.75,25.4,False,True,True
4634,4633,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4634,4633,19.05,19.05,19.05,False,True,True
4634,4635,770.0,0.88,1.32,0.15,4,39.0,0.0,1,road_original,,4634,4635,19.05,19.05,19.05,False,True,True
4634,4645,770.0,1.0,1.333,0.15,4,45.0,0.0,1,road_original,,4634,4645,19.05,19.05,19.05,False,True,True
4635,4634,770.0,0.88,1.32,0.15,4,39.0,0.0,1,road_original,,4635,4634,19.05,19.05,19.05,False,True,True
4635,4636,770.0,0.12,0.18,0.15,4,37.0,0.0,1,road_original,,4635,4636,19.05,19.05,19.05,False,True,True
4635,11745,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4635,11745,19.05,19.05,19.05,False,True,True
4636,2886,770.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,4636,2886,19.05,19.05,19.05,False,True,True
4636,4635,770.0,0.12,0.18,0.15,4,37.0,0.0,1,road_original,,4636,4635,19.05,19.05,19.05,False,True,True
4636,4637,770.0,1.01,1.515,0.15,4,39.0,0.0,1,road_original,,4636,4637,19.05,19.05,19.05,False,True,True
4637,2880,770.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,4637,2880,19.05,19.05,19.05,False,True,True
4637,4625,770.0,1.04,1.387,0.15,4,42.0,0.0,1,road_original,,4637,4625,19.05,19.05,19.05,False,True,True
4637,4636,770.0,1.01,1.515,0.15,4,39.0,0.0,1,road_original,,4637,4636,19.05,19.05,19.05,False,True,True
4637,9830,1030.0,0.52,0.78,0.15,4,39.0,0.0,1,road_original,,4637,9830,19.05,19.05,19.05,False,True,True
4638,4626,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4638,4626,19.05,19.05,19.05,False,True,True
4638,4639,770.0,0.52,0.78,0.15,4,37.0,0.0,1,road_original,,4638,4639,19.05,19.05,19.05,False,True,True
4638,9830,1030.0,0.55,0.825,0.15,4,39.0,0.0,1,road_original,,4638,9830,19.05,19.05,19.05,False,True,True
4639,4638,770.0,0.52,0.78,0.15,4,37.0,0.0,1,road_original,,4639,4638,19.05,19.05,19.05,False,True,True
4639,4640,430.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4639,4640,19.05,19.05,19.05,False,True,True
4639,11232,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4639,11232,19.05,19.05,19.05,False,True,True
4640,2727,770.0,0.84,1.26,0.15,4,39.0,0.0,1,road_original,,4640,2727,19.05,19.05,19.05,False,True,True
4640,4627,1440.0,0.99,1.32,0.15,4,45.0,0.0,1,road_original,,4640,4627,19.05,19.05,19.05,False,True,True
4640,4639,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4640,4639,19.05,19.05,19.05,False,True,True
4640,4647,1980.0,1.01,1.347,0.15,4,45.0,0.0,1,road_original,,4640,4647,19.05,19.05,19.05,False,True,True
4641,2832,360.0,0.62,1.063,0.15,4,35.0,0.0,1,road_original,,4641,2832,19.05,19.05,19.05,False,True,True
4641,3115,810.0,0.52,0.78,0.15,4,37.0,0.0,1,road_original,,4641,3115,19.05,19.05,19.05,False,True,True
4641,3216,360.0,0.77,1.54,0.15,4,27.0,0.0,1,road_original,,4641,3216,19.05,19.05,19.05,False,True,True
4642,97,100000.0,0.13,0.0,0.15,4,25.0,0.0,3,road_original,,4642,97,127.0,127.0,127.0,False,True,True
4642,2518,1458.0,0.1,0.2,0.15,4,28.0,0.0,1,road_original,,4642,2518,127.0,127.0,127.0,False,True,True
4642,4344,3003.120117,0.17,0.34,0.15,4,28.0,0.0,1,road_original,,4642,4344,127.0,127.0,127.0,False,True,True
4643,2949,810.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,4643,2949,19.05,19.05,19.05,False,True,True
4643,3010,1080.0,1.0,1.2,0.15,4,47.0,0.0,1,road_original,,4643,3010,19.05,31.75,25.4,False,True,True
4643,4629,340.0,0.88,1.509,0.15,4,35.0,0.0,1,road_original,,4643,4629,19.05,19.05,19.05,False,True,True
4643,9820,770.0,0.5,1.0,0.15,4,30.0,0.0,1,road_original,,4643,9820,19.05,19.05,19.05,False,True,True
4644,2949,810.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,4644,2949,19.05,19.05,19.05,False,True,True
4644,4633,770.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,4644,4633,19.05,19.05,19.05,False,True,True
4644,4645,810.0,1.01,1.347,0.15,4,42.0,0.0,1,road_original,,4644,4645,19.05,19.05,19.05,False,True,True
4644,4657,770.0,1.02,1.53,0.15,4,39.0,0.0,1,road_original,,4644,4657,19.05,19.05,19.05,False,True,True
4645,2886,810.0,1.0,1.5,0.15,4,40.0,0.0,1,road_original,,4645,2886,19.05,19.05,19.05,False,True,True
4645,4634,770.0,1.0,1.333,0.15,4,45.0,0.0,1,road_original,,4645,4634,19.05,19.05,19.05,False,True,True
4645,4644,810.0,1.01,1.347,0.15,4,42.0,0.0,1,road_original,,4645,4644,19.05,19.05,19.05,False,True,True
4645,4661,770.0,1.01,1.515,0.15,4,39.0,0.0,1,road_original,,4645,4661,19.05,19.05,19.05,False,True,True
4646,2560,620.0,0.11,0.22,0.15,4,30.0,0.0,1,road_original,,4646,2560,127.0,127.0,127.0,False,True,True
4646,4616,10000.0,0.17,0.161,0.15,4,52.0,0.0,2,road_original,,4646,4616,127.0,127.0,127.0,False,True,True
4647,2832,1980.0,0.43,0.645,0.15,4,38.0,0.0,1,road_original,,4647,2832,19.05,19.05,19.05,False,True,True
4647,3115,810.0,0.99,1.32,0.15,4,43.0,0.0,1,road_original,,4647,3115,19.05,19.05,19.05,False,True,True
4647,4640,1980.0,1.01,1.347,0.15,4,45.0,0.0,1,road_original,,4647,4640,19.05,19.05,19.05,False,True,True
4647,11232,810.0,1.01,1.347,0.15,4,45.0,0.0,1,road_original,,4647,11232,19.05,19.05,19.05,False,True,True
4648,3087,900.0,0.77,1.155,0.15,4,39.0,0.0,1,road_original,,4648,3087,19.05,19.05,19.05,False,True,True
4648,3858,288.0,1.0,2.4,0.15,4,25.0,0.0,1,road_original,,4648,3858,19.05,19.05,19.05,False,True,True
4648,11229,1440.0,0.55,0.825,0.15,4,36.0,0.0,1,road_original,,4648,11229,19.05,19.05,19.05,False,True,True
4648,11806,1440.0,0.77,1.155,0.15,4,39.0,0.0,1,road_original,,4648,11806,19.05,19.05,19.05,False,True,True
4649,2865,1800.0,0.22,0.33,0.15,4,38.0,0.0,1,road_original,,4649,2865,19.05,19.05,19.05,False,True,True
4649,10078,1440.0,0.82,1.23,0.15,4,38.0,0.0,1,road_original,,4649,10078,19.05,19.05,19.05,False,True,True
4649,11226,2160.0,0.2,0.3,0.15,4,38.0,0.0,1,road_original,,4649,11226,19.05,19.05,19.05,False,True,True
4649,11795,1200.0,1.18,1.77,0.15,4,39.0,0.0,1,road_original,,4649,11795,19.05,19.05,19.05,False,True,True
4650,4282,770.0,0.99,1.32,0.15,4,42.0,0.0,1,road_original,,4650,4282,19.05,19.05,19.05,False,True,True
4650,4651,860.0,1.64,2.46,0.15,4,40.0,0.0,1,road_original,,4650,4651,19.05,19.05,19.05,False,True,True
4650,4652,770.0,1.01,1.515,0.15,4,39.0,0.0,1,road_original,,4650,4652,19.05,19.05,19.05,False,True,True
4651,2944,990.0,1.09,1.308,0.15,4,47.0,0.0,1,road_original,,4651,2944,19.05,19.05,19.05,False,True,True
4651,4650,770.0,1.64,2.46,0.15,4,40.0,0.0,1,road_original,,4651,4650,19.05,19.05,19.05,False,True,True
4651,9820,770.0,0.5,1.0,0.15,4,30.0,0.0,1,road_original,,4651,9820,19.05,19.05,19.05,False,True,True
4651,11748,360.0,1.0,2.0,0.15,4,30.0,0.0,1,road_original,,4651,11748,19.05,31.75,25.4,False,True,True
4652,2919,770.0,0.99,1.32,0.15,4,42.0,0.0,1,road_original,,4652,2919,19.05,19.05,19.05,False,True,True
4652,4650,770.0,1.01,1.515,0.15,4,39.0,0.0,1,road_original,,4652,4650,19.05,19.05,19.05,False,True,True
4652,4653,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4652,4653,19.05,19.05,19.05,False,True,True
4652,4655,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4652,4655,19.05,19.05,19.05,False,True,True
4653,2944,430.0,0.12,0.18,0.15,4,37.0,0.0,1,road_original,,4653,2944,19.05,19.05,19.05,False,True,True
4653,4652,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4653,4652,19.05,19.05,19.05,False,True,True
4653,4654,430.0,0.21,0.315,0.15,4,37.0,0.0,1,road_original,,4653,4654,19.05,19.05,19.05,False,True,True
4654,2944,450.0,0.26,0.39,0.15,4,40.0,0.0,1,road_original,,4654,2944,19.05,19.05,19.05,False,True,True
4654,4653,770.0,0.21,0.315,0.15,4,37.0,0.0,1,road_original,,4654,4653,19.05,19.05,19.05,False,True,True
4654,4656,770.0,0.75,1.125,0.15,4,37.0,0.0,1,road_original,,4654,4656,19.05,19.05,19.05,False,True,True
4654,11746,990.0,0.85,1.02,0.15,4,47.0,0.0,1,road_original,,4654,11746,19.05,19.05,19.05,False,True,True
4655,2943,770.0,0.99,1.485,0.15,4,38.0,0.0,1,road_original,,4655,2943,19.05,19.05,19.05,False,True,True
4655,4652,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4655,4652,19.05,19.05,19.05,False,True,True
4655,4658,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4655,4658,19.05,19.05,19.05,False,True,True
4655,11746,430.0,0.64,0.96,0.15,4,37.0,0.0,1,road_original,,4655,11746,19.05,19.05,19.05,False,True,True
4656,4654,430.0,0.75,1.125,0.15,4,37.0,0.0,1,road_original,,4656,4654,19.05,19.05,19.05,False,True,True
4656,4657,770.0,0.5,0.75,0.15,4,37.0,0.0,1,road_original,,4656,4657,19.05,19.05,19.05,False,True,True
4656,4660,770.0,1.01,1.515,0.15,4,39.0,0.0,1,road_original,,4656,4660,19.05,19.05,19.05,False,True,True
4656,11746,430.0,0.35,0.525,0.15,4,37.0,0.0,1,road_original,,4656,11746,19.05,19.05,19.05,False,True,True
4657,4644,770.0,1.02,1.53,0.15,4,39.0,0.0,1,road_original,,4657,4644,19.05,19.05,19.05,False,True,True
4657,4656,770.0,0.5,0.75,0.15,4,37.0,0.0,1,road_original,,4657,4656,19.05,19.05,19.05,False,True,True
4657,4661,770.0,1.01,1.515,0.15,4,39.0,0.0,1,road_original,,4657,4661,19.05,19.05,19.05,False,True,True
4657,5157,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4657,5157,19.05,19.05,19.05,False,True,True
4658,4288,790.0,0.99,1.32,0.15,4,42.0,0.0,1,road_original,,4658,4288,19.05,19.05,19.05,False,True,True
4658,4655,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4658,4655,19.05,19.05,19.05,False,True,True
4658,4659,770.0,0.16,0.24,0.15,4,37.0,0.0,1,road_original,,4658,4659,19.05,19.05,19.05,False,True,True
4658,4662,770.0,0.34,0.51,0.15,4,37.0,0.0,1,road_original,,4658,4662,19.05,19.05,19.05,False,True,True
4659,4658,770.0,0.16,0.24,0.15,4,37.0,0.0,1,road_original,,4659,4658,19.05,19.05,19.05,False,True,True
4659,4660,770.0,0.85,1.275,0.15,4,39.0,0.0,1,road_original,,4659,4660,19.05,19.05,19.05,False,True,True
4659,4662,810.0,0.36,0.54,0.15,4,40.0,0.0,1,road_original,,4659,4662,19.05,19.05,19.05,False,True,True
4659,11746,450.0,1.14,1.52,0.15,4,45.0,0.0,1,road_original,,4659,11746,19.05,19.05,19.05,False,True,True
4660,4656,770.0,1.01,1.515,0.15,4,39.0,0.0,1,road_original,,4660,4656,19.05,19.05,19.05,False,True,True
4660,4659,770.0,0.85,1.275,0.15,4,39.0,0.0,1,road_original,,4660,4659,19.05,19.05,19.05,False,True,True
4660,4661,770.0,0.5,0.75,0.15,4,37.0,0.0,1,road_original,,4660,4661,19.05,19.05,19.05,False,True,True
4660,4668,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4660,4668,19.05,19.05,19.05,False,True,True
4661,4645,770.0,1.01,1.515,0.15,4,39.0,0.0,1,road_original,,4661,4645,19.05,19.05,19.05,False,True,True
4661,4657,770.0,1.01,1.515,0.15,4,39.0,0.0,1,road_original,,4661,4657,19.05,19.05,19.05,False,True,True
4661,4660,770.0,0.5,0.75,0.15,4,37.0,0.0,1,road_original,,4661,4660,19.05,19.05,19.05,False,True,True
4661,4669,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4661,4669,19.05,19.05,19.05,False,True,True
4662,2871,360.0,0.88,1.509,0.15,4,35.0,0.0,1,road_original,,4662,2871,19.05,19.05,19.05,False,True,True
4662,4658,770.0,0.34,0.51,0.15,4,37.0,0.0,1,road_original,,4662,4658,19.05,19.05,19.05,False,True,True
4662,4659,810.0,0.36,0.54,0.15,4,40.0,0.0,1,road_original,,4662,4659,19.05,19.05,19.05,False,True,True
4662,4663,770.0,0.87,1.305,0.15,4,39.0,0.0,1,road_original,,4662,4663,19.05,19.05,19.05,False,True,True
4663,2871,430.0,0.41,0.615,0.15,4,38.0,0.0,1,road_original,,4663,2871,19.05,19.05,19.05,False,True,True
4663,4662,770.0,0.87,1.305,0.15,4,39.0,0.0,1,road_original,,4663,4662,19.05,19.05,19.05,False,True,True
4663,4675,770.0,1.25,1.875,0.15,4,39.0,0.0,1,road_original,,4663,4675,19.05,19.05,19.05,False,True,True
4663,9829,860.0,0.84,1.12,0.15,4,42.0,0.0,1,road_original,,4663,9829,19.05,19.05,19.05,False,True,True
4664,8057,10000.0,0.64,0.607,0.15,4,52.0,0.0,2,road_original,,4664,8057,127.0,127.0,127.0,False,True,True
4665,4666,770.0,0.06,0.09,0.15,4,37.0,0.0,1,road_original,,4665,4666,19.05,19.05,19.05,False,True,True
4665,4667,770.0,0.06,0.09,0.15,4,37.0,0.0,1,road_original,,4665,4667,19.05,19.05,19.05,False,True,True
4665,4669,770.0,0.94,1.41,0.15,4,39.0,0.0,1,road_original,,4665,4669,19.05,19.05,19.05,False,True,True
4665,11744,770.0,0.58,0.87,0.15,4,38.0,0.0,1,road_original,,4665,11744,19.05,19.05,19.05,False,True,True
4666,4665,770.0,0.06,0.09,0.15,4,37.0,0.0,1,road_original,,4666,4665,19.05,19.05,19.05,False,True,True
4666,4667,770.0,0.06,0.09,0.15,4,37.0,0.0,1,road_original,,4666,4667,19.05,19.05,19.05,False,True,True
4666,4670,860.0,0.51,0.765,0.15,4,37.0,0.0,1,road_original,,4666,4670,19.05,19.05,19.05,False,True,True
4667,2880,770.0,0.95,1.267,0.15,4,42.0,0.0,1,road_original,,4667,2880,19.05,19.05,19.05,False,True,True
4667,4665,770.0,0.06,0.09,0.15,4,37.0,0.0,1,road_original,,4667,4665,19.05,19.05,19.05,False,True,True
4667,4666,770.0,0.06,0.09,0.15,4,37.0,0.0,1,road_original,,4667,4666,19.05,19.05,19.05,False,True,True
4668,4660,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4668,4660,19.05,19.05,19.05,False,True,True
4668,4669,770.0,0.51,0.765,0.15,4,37.0,0.0,1,road_original,,4668,4669,19.05,19.05,19.05,False,True,True
4668,11744,770.0,0.62,0.93,0.15,4,37.0,0.0,1,road_original,,4668,11744,19.05,19.05,19.05,False,True,True
4669,2886,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4669,2886,19.05,19.05,19.05,False,True,True
4669,4661,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4669,4661,19.05,19.05,19.05,False,True,True
4669,4665,770.0,0.94,1.41,0.15,4,39.0,0.0,1,road_original,,4669,4665,19.05,19.05,19.05,False,True,True
4669,4668,770.0,0.51,0.765,0.15,4,37.0,0.0,1,road_original,,4669,4668,19.05,19.05,19.05,False,True,True
4670,2889,770.0,0.5,0.75,0.15,4,37.0,0.0,1,road_original,,4670,2889,19.05,19.05,19.05,False,True,True
4670,4666,770.0,0.51,0.765,0.15,4,37.0,0.0,1,road_original,,4670,4666,19.05,19.05,19.05,False,True,True
4670,9825,770.0,1.0,2.0,0.15,4,28.0,0.0,1,road_original,,4670,9825,19.05,19.05,19.05,False,True,True
4671,2889,770.0,0.57,0.855,0.15,4,37.0,0.0,1,road_original,,4671,2889,19.05,19.05,19.05,False,True,True
4671,4672,770.0,0.51,0.765,0.15,4,37.0,0.0,1,road_original,,4671,4672,19.05,19.05,19.05,False,True,True
4671,4676,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4671,4676,19.05,19.05,19.05,False,True,True
4672,1077,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,4672,1077,19.05,19.05,19.05,False,True,True
4672,4671,770.0,0.51,0.765,0.15,4,37.0,0.0,1,road_original,,4672,4671,19.05,19.05,19.05,False,True,True
4672,4673,770.0,0.21,0.315,0.15,4,37.0,0.0,1,road_original,,4672,4673,19.05,19.05,19.05,False,True,True
4672,9833,860.0,0.34,0.51,0.15,4,40.0,0.0,1,road_original,,4672,9833,19.05,19.05,19.05,False,True,True
4673,4672,770.0,0.21,0.315,0.15,4,37.0,0.0,1,road_original,,4673,4672,19.05,19.05,19.05,False,True,True
4673,11231,430.0,0.93,1.395,0.15,4,39.0,0.0,1,road_original,,4673,11231,19.05,19.05,19.05,False,True,True
4673,11232,770.0,1.25,1.875,0.15,4,39.0,0.0,1,road_original,,4673,11232,19.05,19.05,19.05,False,True,True
4674,1849,1080.0,0.99,1.32,0.15,4,42.0,0.0,1,road_original,,4674,1849,19.05,19.05,19.05,False,True,True
4674,1851,510.0,0.37,0.555,0.15,4,37.0,0.0,1,road_original,,4674,1851,19.05,19.05,19.05,False,True,True
4674,1853,450.0,0.54,0.81,0.15,4,37.0,0.0,1,road_original,,4674,1853,19.05,31.75,25.4,False,True,True
4674,4676,770.0,0.13,0.195,0.15,4,38.0,0.0,1,road_original,,4674,4676,19.05,19.05,19.05,False,True,True
4674,7542,860.0,0.43,0.645,0.15,4,40.0,0.0,1,road_original,,4674,7542,19.05,19.05,19.05,False,True,True
4675,1849,510.0,1.25,1.667,0.15,4,42.0,0.0,1,road_original,,4675,1849,19.05,19.05,19.05,False,True,True
4675,4663,770.0,1.25,1.875,0.15,4,39.0,0.0,1,road_original,,4675,4663,19.05,19.05,19.05,False,True,True
4675,4676,770.0,0.7,1.05,0.15,4,37.0,0.0,1,road_original,,4675,4676,19.05,19.05,19.05,False,True,True
4675,9828,860.0,0.72,1.08,0.15,4,39.0,0.0,1,road_original,,4675,9828,19.05,19.05,19.05,False,True,True
4676,4671,770.0,1.0,1.5,0.15,4,39.0,0.0,1,road_original,,4676,4671,19.05,19.05,19.05,False,True,True
4676,4674,430.0,0.13,0.195,0.15,4,38.0,0.0,1,road_original,,4676,4674,19.05,19.05,19.05,False,True,True
4676,4675,770.0,0.7,1.05,0.15,4,37.0,0.0,1,road_original,,4676,4675,19.05,19.05,19.05,False,True,True
4676,7542,630.0,0.52,1.04,0.15,4,27.0,0.0,1,road_original,,4676,7542,19.05,19.05,19.05,False,True,True
4677,1835,770.0,1.0,2.0,0.15,4,27.0,0.0,1,road_original,,4677,1835,19.05,31.75,25.4,False,True,True
4677,2558,630.0,0.5,1.2,0.15,4,25.0,0.0,1,road_original,,4677,2558,19.05,19.05,19.05,False,True,True
4678,11225,770.0,0.5,0.75,0.15,4,40.0,0.0,1,road_original,,4678,11225,19.05,19.05,19.05,False,True,True
4678,11794,770.0,0.41,0.615,0.15,4,40.0,0.0,1,road_original,,4678,11794,19.05,19.05,19.05,False,True,True
4678,11795,1200.0,0.67,1.005,0.15,4,37.0,0.0,1,road_original,,4678,11795,19.05,19.05,19.05,False,True,True
4679,4680,770.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,4679,4680,19.05,19.05,19.05,False,True,True
4679,9832,2520.0,0.5,0.75,0.15,4,40.0,0.0,1,road_original,,4679,9832,19.05,19.05,19.05,False,True,True
4679,11730,1440.0,0.99,1.188,0.15,4,47.0,0.0,1,road_original,,4679,11730,19.05,19.05,19.05,False,True,True
4679,11828,770.0,1.01,1.347,0.15,4,42.0,0.0,1,road_original,,4679,11828,19.05,19.05,19.05,False,True,True
4680,4679,430.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,4680,4679,19.05,19.05,19.05,False,True,True
4680,4681,770.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,4680,4681,19.05,31.75,25.4,False,True,True
4680,4684,810.0,0.99,1.32,0.15,4,42.0,0.0,1,road_original,,4680,4684,19.05,19.05,19.05,False,True,True
4680,5458,770.0,0.5,0.75,0.15,4,38.0,0.0,1,road_original,,4680,5458,19.05,19.05,19.05,False,True,True
4681,4680,770.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,4681,4680,31.75,19.05,25.4,False,True,True
4681,4875,810.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,4681,4875,31.75,31.75,31.75,False,True,True
4681,5459,770.0,0.53,0.795,0.15,4,38.0,0.0,1,road_original,,4681,5459,31.75,31.75,31.75,False,True,True
4682,2650,2252.340088,0.1,0.2,0.15,4,28.0,0.0,1,road_original,,4682,2650,127.0,127.0,127.0,False,True,True
4682,2770,1316.699951,0.09,0.18,0.15,4,28.0,0.0,1,road_original,,4682,2770,127.0,127.0,127.0,False,True,True
4682,4410,1162.800049,0.08,0.16,0.15,4,28.0,0.0,1,road_original,,4682,4410,127.0,127.0,127.0,False,True,True
4682,4791,620.0,0.03,0.06,0.15,4,30.0,0.0,1,road_original,,4682,4791,127.0,127.0,127.0,False,True,True
4684,4680,810.0,0.99,1.32,0.15,4,42.0,0.0,1,road_original,,4684,4680,19.05,19.05,19.05,False,True,True
4684,4685,990.0,1.65,1.98,0.15,4,48.0,0.0,1,road_original,,4684,4685,19.05,19.05,19.05,False,True,True
4684,11727,860.0,1.11,1.665,0.15,4,40.0,0.0,1,road_original,,4684,11727,19.05,19.05,19.05,False,True,True
4684,11730,720.0,1.0,1.333,0.15,4,45.0,0.0,1,road_original,,4684,11730,19.05,19.05,19.05,False,True,True
4685,4684,810.0,1.65,1.98,0.15,4,48.0,0.0,1,road_original,,4685,4684,19.05,19.05,19.05,False,True,True
4685,4876,810.0,0.58,0.87,0.15,4,38.0,0.0,1,road_original,,4685,4876,19.05,31.75,25.4,False,True,True
4685,4877,810.0,0.37,0.555,0.15,4,37.0,0.0,1,road_original,,4685,4877,19.05,19.05,19.05,False,True,True
4685,11731,900.0,0.63,0.945,0.15,4,38.0,0.0,1,road_original,,4685,11731,19.05,19.05,19.05,False,True,True
4686,4687,340.0,1.06,1.817,0.15,4,32.0,0.0,1,road_original,,4686,4687,31.75,19.05,25.4,False,True,True
4686,11725,810.0,0.35,0.6,0.15,4,35.0,0.0,1,road_original,,4686,11725,31.75,19.05,25.4,False,True,True
4686,11829,770.0,0.75,1.125,0.15,4,40.0,0.0,1,road_original,,4686,11829,31.75,19.05,25.4,False,True,True
4687,4686,600.0,1.06,1.817,0.15,4,32.0,0.0,1,road_original,,4687,4686,19.05,31.75,25.4,False,True,True
4687,4693,2100.0,0.72,0.864,0.15,4,47.0,0.0,1,road_original,,4687,4693,19.05,19.05,19.05,False,True,True
4687,11730,1440.0,0.81,0.972,0.15,4,47.0,0.0,1,road_original,,4687,11730,19.05,19.05,19.05,False,True,True
4688,4715,1720.0,0.07,0.14,0.15,4,28.0,0.0,1,road_original,,4688,4715,19.05,19.05,19.05,False,True,True
4688,7530,1540.0,0.16,0.24,0.15,4,36.0,0.0,1,road_original,,4688,7530,19.05,19.05,19.05,False,True,True
4688,11725,770.0,1.46,1.947,0.15,4,42.0,0.0,1,road_original,,4688,11725,19.05,19.05,19.05,False,True,True
4689,4691,860.0,0.85,1.275,0.15,4,40.0,0.0,1,road_original,,4689,4691,19.05,19.05,19.05,False,True,True
4689,11727,630.0,0.18,0.36,0.15,4,29.0,0.0,1,road_original,,4689,11727,19.05,19.05,19.05,False,True,True
4689,11731,630.0,1.25,2.143,0.15,4,32.0,0.0,1,road_original,,4689,11731,19.05,19.05,19.05,False,True,True
4690,2793,3240.0,0.05,0.1,0.15,4,28.0,0.0,1,road_original,,4690,2793,127.0,127.0,127.0,False,True,True
4690,4068,2592.0,0.06,0.12,0.15,4,28.0,0.0,1,road_original,,4690,4068,127.0,127.0,127.0,False,True,True
4690,4793,2278.530029,0.15,0.3,0.15,4,28.0,0.0,1,road_original,,4690,4793,127.0,127.0,127.0,False,True,True
4691,4689,860.0,0.85,1.275,0.15,4,40.0,0.0,1,road_original,,4691,4689,19.05,19.05,19.05,False,True,True
4691,4878,770.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,4691,4878,19.05,31.75,25.4,False,True,True
4691,11728,396.0,0.5,0.857,0.15,4,33.0,0.0,1,road_original,,4691,11728,19.05,19.05,19.05,False,True,True
4691,11731,630.0,0.54,0.926,0.15,4,33.0,0.0,1,road_original,,4691,11731,19.05,19.05,19.05,False,True,True
4692,4699,1450.0,0.12,0.24,0.15,4,30.0,0.0,1,road_original,,4692,4699,127.0,127.0,127.0,False,True,True
4692,8044,10000.0,0.14,0.133,0.15,4,52.0,0.0,2,road_original,,4692,8044,127.0,177.8,152.4,False,True,True
