node,x,y,zipcode,level2,dcfc,rainfall_class_in,rainfall_estimate_in,rainfall_estimate_mm,node_type,charging_group,retain_in_flood_network,flood_affected_node
1879,697000.0,1786100.0,60476,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1881,701300.0,1792600.0,60473,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1882,698700.0,1792700.0,60473,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1883,698700.0,1793500.0,60473,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1884,579700.0,1832300.0,60440,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1885,712600.0,1789700.0,60438,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1886,712000.0,1792800.0,60438,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1887,711200.0,1789600.0,60438,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1888,712000.0,1786000.0,60438,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1890,717300.0,1785000.0,60438,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
1891,717200.0,1792800.0,60438,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
1892,495600.0,2017000.0,60156,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1893,504700.0,2021400.0,60014,0,0,,,,road_node,,True,False
1894,724800.0,1788500.0,46324,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1895,726200.0,1788300.0,46324,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1896,725600.0,1783700.0,46321,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1897,568800.0,1770500.0,60432,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
1898,678900.0,1896300.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
1899,600500.0,1765600.0,60451,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1900,528200.0,2010800.0,60021,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1901,474500.0,2006400.0,60142,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1902,629000.0,1759700.0,60423,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1903,490400.0,2006600.0,60156,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1904,632500.0,1759800.0,60423,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1905,473000.0,1986100.0,60136,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1906,648700.0,1770900.0,60443,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1907,648700.0,1763000.0,60443,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1908,480900.0,1988000.0,60136,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1909,627200.0,1855000.0,60525,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
1910,627000.0,1856900.0,60525,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
1911,488900.0,1988000.0,60136,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1912,669900.0,1763200.0,60461,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1913,669800.0,1768400.0,60461,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1914,669800.0,1771000.0,60461,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1915,489000.0,1996500.0,60136,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1916,675100.0,1776400.0,60422,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1917,676200.0,1776400.0,60422,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1918,466800.0,1972300.0,60140,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1919,466500.0,1974800.0,60140,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1920,675100.0,1771200.0,60422,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1921,474000.0,1974800.0,60136,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1922,675100.0,1768500.0,60461,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1923,673500.0,1763200.0,60461,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1924,481200.0,1978000.0,60136,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1925,492800.0,1980100.0,60136,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1926,464400.0,1962600.0,60140,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1927,685700.0,1768600.0,60461,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1928,680400.0,1771200.0,60422,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1929,680200.0,1776600.0,60422,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1930,464400.0,1960100.0,60140,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1931,469300.0,1961400.0,60124,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1932,685300.0,1771200.0,60422,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1933,685700.0,1770900.0,60422,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1934,687100.0,1768600.0,60422,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1935,479600.0,1959100.0,60124,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1936,476300.0,1959600.0,60124,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1937,689500.0,1763300.0,60475,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1938,691100.0,1763300.0,60411,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1939,691000.0,1766800.0,60411,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1940,686400.0,1779400.0,60430,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1941,480600.0,1962600.0,60124,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1942,690800.0,1775200.0,60425,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1943,692600.0,1775200.0,60425,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1944,695400.0,1778500.0,60425,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1945,488500.0,1958200.0,60124,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1946,696400.0,1768700.0,60411,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1947,701700.0,1763400.0,60411,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1948,699100.0,1776600.0,60425,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1949,701500.0,1776700.0,60425,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1950,701600.0,1775000.0,60425,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1951,701900.0,1782100.0,60476,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1952,640300.0,1867300.0,60501,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
1953,712000.0,1782200.0,60438,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1954,639000.0,1868000.0,60501,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
1955,712000.0,1776800.0,60438,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1956,638300.0,1848100.0,60458,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
1957,712200.0,1769900.0,60411,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1958,712200.0,1768900.0,60411,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1959,638500.0,1847900.0,60458,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
1960,638000.0,1847900.0,60458,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
1961,638300.0,1847700.0,60458,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
1962,712300.0,1763600.0,60411,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1963,464200.0,1938900.0,60124,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1964,479100.0,1941900.0,60124,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1965,480400.0,1937700.0,60124,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1966,663000.0,1806600.0,60445,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1967,648800.0,1755700.0,60423,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1968,478600.0,1937500.0,60124,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1969,479000.0,1947000.0,60124,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1970,670000.0,1755100.0,60471,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1971,482100.0,1946200.0,60124,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1972,680600.0,1751400.0,60466,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1973,680600.0,1749900.0,60466,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1974,682800.0,1749900.0,60466,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1975,690200.0,1758000.0,60475,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1976,691500.0,1758000.0,60475,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1977,484300.0,1945600.0,60124,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1978,691900.0,1754200.0,60475,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1979,691100.0,1750000.0,60475,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1980,692000.0,1750000.0,60475,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1981,691300.0,1746700.0,60475,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1982,696500.0,1746300.0,60475,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1983,696600.0,1750100.0,60475,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1984,486500.0,1950200.0,60124,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1985,696400.0,1758000.0,60475,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1986,701800.0,1755900.0,60411,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1987,628300.0,1887800.0,60155,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
1988,617400.0,1896100.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1989,704200.0,1750200.0,60475,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
1990,628500.0,1885200.0,60526,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
1991,468700.0,1924500.0,60175,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1992,460700.0,1932200.0,60175,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
1993,636400.0,1885600.0,60546,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
1994,712500.0,1750300.0,46311,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1995,479400.0,1925300.0,60175,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1996,480500.0,1932100.0,60175,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1997,720700.0,1759500.0,46311,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1998,722200.0,1759200.0,46311,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
1999,601500.0,1733300.0,60442,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
2000,623300.0,1733500.0,60423,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2001,664800.0,1740300.0,60484,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2002,661100.0,1732100.0,60449,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2003,669800.0,1731800.0,60484,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2004,681700.0,1731900.0,60484,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2005,692900.0,1732000.0,60417,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2006,694100.0,1720000.0,60401,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
2007,482800.0,1921400.0,60175,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2010,466100.0,1912900.0,60175,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2011,681600.0,1896400.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2012,725400.0,1803500.0,46320,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2013,676400.0,1891100.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2014,466100.0,1907900.0,60119,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2015,462200.0,1907200.0,60119,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2016,717300.0,1782300.0,60438,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2017,720000.0,1782300.0,60438,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2018,621100.0,2014700.0,60015,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2019,620900.0,2014800.0,60015,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2020,620600.0,2016400.0,60069,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2021,620800.0,2016200.0,60069,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2022,679100.0,1891300.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2023,681700.0,1891400.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2024,620000.0,2016300.0,60069,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2025,620000.0,2016100.0,60069,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2026,460200.0,1920600.0,60175,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2027,480600.0,1911600.0,60175,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2028,684300.0,1891400.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2029,687000.0,1891500.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2030,680200.0,1889300.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2031,680200.0,1888600.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2032,683000.0,1889400.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2033,678500.0,1794100.0,60428,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2034,678500.0,1793800.0,60428,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2035,678300.0,1794100.0,60428,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2036,678300.0,1793800.0,60428,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2037,707100.0,1756500.0,60411,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2038,707200.0,1750300.0,60475,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2039,479400.0,1908500.0,60175,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2040,681700.0,1890100.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2041,685500.0,1889500.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2042,486600.0,1918000.0,60175,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2043,487600.0,1917200.0,60175,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2044,462000.0,1897100.0,60119,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2045,477800.0,1899500.0,60119,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2046,693300.0,1841900.0,60628,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2047,693200.0,1844600.0,60620,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2048,720500.0,1836000.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2049,720293.0,1836100.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2050,676500.0,1881800.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2051,676800.0,1881300.0,60609,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2052,724600.0,1813700.0,46327,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2053,724600.0,1813400.0,46327,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2054,726100.0,1812600.0,46327,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2055,726200.0,1812900.0,46327,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2056,676900.0,1879900.0,60609,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2057,676900.0,1878600.0,60609,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2058,722100.0,1833700.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2059,721700.0,1832600.0,46394,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2060,721500.0,1832700.0,46394,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2061,633500.0,1872100.0,60534,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2062,557900.0,1871300.0,60532,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2063,557700.0,1871500.0,60532,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2064,685900.0,1881500.0,60609,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2065,685800.0,1878800.0,60609,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2066,557700.0,1872600.0,60532,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2067,558100.0,1872700.0,60532,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2068,647200.0,1882300.0,60402,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
2069,655300.0,1880700.0,60804,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
2070,477700.0,1892300.0,60119,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2071,486500.0,1892100.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2072,599000.0,1885200.0,60523,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2073,612700.0,1889300.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2074,612600.0,1889600.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2075,612800.0,1889300.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2076,612800.0,1889600.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2077,606900.0,1887300.0,60523,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2078,607100.0,1887500.0,60523,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2079,607000.0,1887700.0,60523,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2080,606700.0,1887500.0,60523,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2081,624347.0,1929920.0,60176,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2082,624187.0,1929580.0,60176,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2083,662800.0,1811400.0,60445,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2084,658000.0,1880600.0,60804,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
2085,658000.0,1878100.0,60804,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
2086,650600.0,1862000.0,60638,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2087,644300.0,1859800.0,60501,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2088,650700.0,1859800.0,60638,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2089,656000.0,1859800.0,60638,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2090,661300.0,1860900.0,60629,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2091,661600.0,1848900.0,60456,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2092,683700.0,1865600.0,60636,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2093,683600.0,1868000.0,60636,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2100,620200.0,2016800.0,60069,0,0,,,,road_node,,True,False
2101,620000.0,2016800.0,60069,0,0,,,,road_node,,True,False
2102,624600.0,2003200.0,60015,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2103,624400.0,2004500.0,60015,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2104,624600.0,2000200.0,60015,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2105,624400.0,1998600.0,60015,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2106,626500.0,1963600.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2107,626200.0,1963600.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2108,626500.0,1956600.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2109,626200.0,1957600.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2110,626600.0,1946200.0,60068,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2111,626300.0,1945600.0,60068,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2112,626497.0,1940370.0,60018,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2113,627128.0,1939720.0,60018,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2114,626565.0,1939190.0,60018,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2115,626400.0,1938000.0,60018,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2116,626700.0,1937200.0,60018,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2117,626700.0,1936800.0,60176,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2118,626200.0,1935700.0,60176,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2119,683700.0,1862800.0,60636,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2120,625000.0,1936600.0,60018,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2121,463300.0,1878100.0,60119,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2122,625600.0,1937000.0,60018,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2123,626200.0,1938000.0,60018,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2124,625985.0,1939960.0,60018,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2125,623700.0,1927500.0,60176,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2126,623500.0,1927500.0,60176,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2127,633500.0,1873000.0,60513,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2128,633400.0,1876000.0,60513,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2129,478200.0,1880900.0,60542,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2130,479700.0,1872600.0,60542,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2131,612366.0,1903050.0,60163,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2132,612229.0,1902330.0,60163,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2133,612800.0,1899200.0,60163,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2134,612358.0,1898680.0,60163,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2135,612800.0,1898100.0,60163,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2136,613248.0,1898580.0,60163,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2137,613030.0,1896180.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2138,614093.0,1895730.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2139,614200.0,1895600.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2140,613282.0,1895870.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2141,613200.0,1893000.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2142,612800.0,1892100.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2143,612800.0,1886700.0,60154,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2144,612700.0,1886900.0,60154,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2145,612800.0,1884500.0,60154,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2146,612700.0,1885200.0,60154,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2147,614100.0,1877400.0,60558,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2148,614200.0,1875700.0,60558,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2149,616200.0,1860300.0,60525,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2150,616000.0,1860200.0,60521,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2151,619100.0,1856400.0,60525,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2152,616600.0,1855900.0,60527,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2153,635500.0,1837500.0,60465,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2154,474900.0,1872900.0,60554,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2155,477800.0,1885900.0,60119,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2156,619800.0,1856100.0,60525,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2157,629300.0,1866600.0,60525,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2158,480100.0,1886400.0,60119,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
2159,622600.0,1854700.0,60525,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2160,629100.0,1871900.0,60513,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2161,629000.0,1876300.0,60513,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2162,699400.0,1828800.0,60628,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2163,470200.0,1856900.0,60554,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2164,635500.0,1849700.0,60458,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2165,634200.0,1850100.0,60458,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2166,643700.0,1841000.0,60457,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2167,643400.0,1841000.0,60457,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2168,662796.0,1819500.0,60803,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2169,661980.0,1820790.0,60803,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2170,626787.0,1943820.0,60068,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2171,626770.0,1943530.0,60068,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2172,470200.0,1859400.0,60554,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2173,619400.0,1847600.0,60480,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
2174,678500.0,1796800.0,60428,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2175,678300.0,1796900.0,60428,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2176,681900.0,1789600.0,60429,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2177,681900.0,1789400.0,60429,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
2178,689600.0,1789700.0,60476,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2179,691700.0,1789500.0,60476,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2180,705377.0,1790320.0,60476,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2181,706200.0,1789600.0,60476,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2182,705689.0,1789010.0,60476,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2183,704900.0,1789500.0,60476,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2184,705800.0,1774300.0,60425,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2185,705600.0,1772500.0,60411,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2186,707000.0,1764400.0,60411,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2187,706800.0,1762600.0,60411,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
2188,510200.0,1967200.0,60123,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2189,512300.0,1966700.0,60123,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
2190,537000.0,1967100.0,60192,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
2191,537000.0,1966700.0,60192,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
