rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,charging_entries_period,average_wait_min_per_charging_session,average_service_min_per_charging_session,average_station_delay_min_per_charging_session,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
488,focus_c054119278,BIHMH gen 27 focus / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3752,237435.4239490825,10173.23394908251,227262.19,5978579.298705136,5953009.045834778,0.00016357472096767853,25570.25270678344,337.1968052750002,4.851016332562092e-07,75.8318356128246,75.83183609792624,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48253495039789535,0.0,0,0
489,focus_c054119278,BIHMH gen 24 focus / mip_intensify,44999568.56,431.4399999976158,3,C4;C5;C7,3770,237435.4239490825,10173.23394908251,227262.19,5978649.456285666,5953081.13106036,0.00016743220522158863,25568.32505787393,337.19680527500003,4.965414932832465e-07,75.82611892488646,75.82611942142795,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48253650525648484,0.0,0,0
490,focus_c054119278,BIHMH gen 20 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3750,237435.4239490825,10173.23394908251,227262.19,5979004.228100362,5953431.597950001,0.00016819751405030463,25572.629982163475,337.1968052749999,4.988111139224217e-07,75.83888572523037,75.83888622404149,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48253679041394665,0.0,0,0
491,focus_c054119278,BIHMH gen 22 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3750,237435.4239490825,10173.23394908251,227262.19,5979004.228100371,5953431.59795001,0.00016819751405030463,25572.62998216347,337.1968052749999,4.988111139224217e-07,75.83888572523036,75.83888622404147,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48253679041394665,0.0,0,0
492,focus_cd27da2ae2,BIHMH gen 58 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3844,235534.50574636995,10246.405746369965,225288.09999999998,5979046.823079365,5953152.665241279,0.0014098307759813555,25894.156428256007,342.62566916000037,4.1147844510242705e-06,75.57564642409753,75.57565053888197,0.0,235597.82323877997,10309.72323878,10211.31246583536,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5347870237966311,0.0,0,0
493,focus_c054119278,BIHMH gen 22 focus / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3752,237435.4239490825,10173.23394908251,227262.19,5979055.899852502,5953483.707137801,0.00016820140450186233,25572.192546500097,337.1968052750001,4.988226515511796e-07,75.83758845415143,75.83758895297409,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48253679023695534,0.0,0,0
494,focus_c054119278,BIHMH gen 20 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3752,237435.4239490825,10173.23394908251,227262.19,5979055.89985251,5953483.707137808,0.00016820140450186233,25572.19254650009,337.1968052750001,4.988226515511796e-07,75.83758845415142,75.83758895297407,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48253679023695534,0.0,0,0
495,focus_c054119278,BIHMH gen 23 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3752,237435.4239490825,10173.23394908251,227262.19,5979056.496226032,5953484.303230103,0.00016820137936683638,25572.1928277278,337.1968052749998,4.988225770100647e-07,75.837589288168,75.83758978699058,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48253679023695584,0.0,0,0
496,focus_c054119278,BIHMH gen 23 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3752,237435.4239490825,10173.23394908251,227262.19,5979056.606015308,5953484.4130128445,0.00016820137936683573,25572.192834261612,337.19680527499975,4.988225770100628e-07,75.83758930754487,75.83758980636745,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48253679023695467,0.0,0,0
497,focus_c054119278,BIHMH gen 21 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3752,237435.4239490825,10173.23394908251,227262.19,5979056.607534804,5953484.414532343,0.00016820137936683575,25572.19283425974,337.19680527499975,4.988225770100629e-07,75.83758930753932,75.83758980636189,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825367902369548,0.0,0,0
498,focus_c054119278,BIHMH gen 22 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3752,237435.4239490825,10173.23394908251,227262.19,5979056.607534806,5953484.414532345,0.00016820137936683575,25572.19283425974,337.19680527499975,4.988225770100629e-07,75.83758930753932,75.83758980636189,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825367902369548,0.0,0,0
499,focus_c054119278,BIHMH gen 25 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3752,237435.4239490825,10173.23394908251,227262.19,5979057.906521429,5953485.712938796,0.00016820140453096,25572.193414432382,337.196805275,4.988226516374727e-07,75.83759102811501,75.83759152693767,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825367902369562,0.0,0,0
500,focus_c054119278,BIHMH gen 25 focus / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3752,237435.4239490825,10173.23394908251,227262.19,5979058.203114091,5953486.010400517,0.0001682014045018606,25572.192545373095,337.1968052750001,4.988226515511745e-07,75.83758845080916,75.83758894963182,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825367902369552,0.0,0,0
501,focus_c054119278,BIHMH gen 25 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3752,237435.4239490825,10173.23394908251,227262.19,5979058.5372153055,5953486.343648298,0.00016820140453096107,25572.193398806252,337.196805275,4.988226516374758e-07,75.83759098177373,75.83759148059639,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825367902369557,0.0,0,0
502,focus_c054119278,BIHMH gen 29 focus / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3793,237435.4239490825,10173.23394908251,227262.19,5979311.3309200965,5953734.0370884035,0.00015888106195169403,25577.29367281192,337.1968052749999,4.7118199065414934e-07,75.85271649282807,75.85271696401006,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825434587576892,0.0,0,0
503,focus_c054119278,BIHMH gen 25 focus / crossover_fix,44999348.32,651.679999999702,3,C4;C5;C7,3779,237435.4239490825,10173.23394908251,227262.19,5979335.85879066,5953756.104803136,0.00017040170952571906,25579.753817123405,337.19680527500003,5.053479358641858e-07,75.86001236358659,75.86001286893453,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825367421798578,0.0,0,0
504,focus_c054119278,BIHMH gen 22 focus / add_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3781,237435.4239490825,10173.23394908251,227262.19,5979553.452377009,5953970.701058188,0.00017036614948268329,25582.751148454467,337.196805275,5.052424780351689e-07,75.86890133075407,75.86890183599655,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48254430515240304,0.0,0,0
505,focus_cd27da2ae2,BIHMH gen 56 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3840,235534.50574636995,10246.405746369965,225288.09999999998,5979794.009608673,5953897.781596314,0.0015514601804761203,25896.226460897964,342.62566916000037,4.528149289805881e-06,75.58168809822847,75.58169262637776,0.0,235597.82323877997,10309.72323878,10211.31246583536,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5347505100247665,0.0,0,0
506,focus_c054119278,BIHMH gen 22 focus / add_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3791,237435.4239490825,10173.23394908251,227262.19,5980081.477119123,5954499.217642961,0.0001635017740945901,25582.25931265982,337.1968052750001,4.848853000290041e-07,75.867442729169,75.8674432140543,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825464551762327,0.0,0,0
507,focus_c054119278,BIHMH gen 28 focus / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3787,237435.4239490825,10173.23394908251,227262.19,5980104.370505713,5954520.713522472,0.00016717806419526304,25583.65681606209,337.1968052749999,4.957878057561116e-07,75.87158720319846,75.87158769898626,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48254518418771053,0.0,0,0
508,focus_c054119278,BIHMH gen 26 focus / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3790,237435.4239490825,10173.23394908251,227262.19,5980349.6673954595,5954778.01918136,0.00017510305684045543,25571.648038996984,337.196805275,5.192903790937479e-07,75.83597364791785,75.83597416720824,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825464386498662,0.0,0,0
509,focus_c054119278,BIHMH gen 28 focus / mip_intensify,44999568.56,431.4399999976158,3,C4;C5;C7,3788,237435.4239490825,10173.23394908251,227262.19,5980505.236217012,5954926.009998782,0.0001612171698658872,25579.2260570125,337.19680527500003,4.781100157055371e-07,75.85844722387398,75.85844770198399,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48254180775330013,0.0,0,0
510,focus_cd27da2ae2,BIHMH gen 58 focus / station_prune_fix,44999765.68,234.32000000029802,2,C4;C5,3845,235534.50574636995,10246.405746369965,225288.09999999998,5980519.704574068,5954621.507422044,0.0015029611362978375,25898.195649062844,342.62566916000037,4.386598178655377e-06,75.58743544392415,75.58743983052233,0.0,235597.82323877997,10309.72323878,10211.31246583536,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5347849327404458,0.0,0,0
511,focus_c054119278,BIHMH gen 27 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3791,237435.4239490825,10173.23394908251,227262.19,5980600.626866932,5955013.992649127,0.00016513877628478946,25586.634052666413,337.196805275,4.897400381658746e-07,75.88041657689877,75.8804170666388,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48254636483321234,0.0,0,0
512,focus_c054119278,BIHMH gen 23 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3781,237435.4239490825,10173.23394908251,227262.19,5980607.9281757865,5955030.333136609,0.0001624088706392768,25577.594876768555,337.1968052749998,4.816441558715977e-07,75.85360975145902,75.85361023310317,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825441273920215,0.0,0,0
513,focus_cd27da2ae2,BIHMH gen 53 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3840,235534.50574636995,10246.405746369965,225288.09999999998,5980990.7540411055,5955091.143475154,0.0015557232592975107,25899.609010228403,342.62566916000065,4.540591669945818e-06,75.59156053230123,75.5915650728929,0.0,235597.82323877997,10309.72323878,10211.31246583536,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5347832736942976,0.0,0,0
514,focus_c054119278,BIHMH gen 27 focus / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3793,237435.4239490825,10173.23394908251,227262.19,5981047.597629516,5955465.246606306,0.00016413582579365157,25582.35085907373,337.1968052750001,4.867656609610847e-07,75.8677142216994,75.86771470846506,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825461379322278,0.0,0,0
515,focus_cd27da2ae2,BIHMH gen 57 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3844,235534.50574636995,10246.405746369965,225288.09999999998,5981144.738669317,5955248.923589119,0.001533956390269918,25895.81354624238,342.6256691600005,4.477062077779076e-06,75.58048295018278,75.58048742724486,0.0,235597.82323877997,10309.72323878,10211.31246583536,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5347501792792773,0.0,0,0
516,focus_1392cdb628,BIHMH gen 6 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3741,235530.74102641494,9801.571026414964,225729.16999999998,5981198.744157098,5956240.16435164,0.0007419846153906605,24958.57906347313,329.53017195000035,2.2516439420401296e-06,75.73989026795428,75.73989251959823,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5100318292188769,0.0,0,0
517,focus_cd27da2ae2,BIHMH gen 57 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3846,235534.50574636995,10246.405746369965,225288.09999999998,5981256.920890855,5955341.18620305,0.0021611521215145098,25915.73252665276,342.6256691600005,6.3076188273135125e-06,75.6386192260176,75.63862553363643,0.0,235597.82323877997,10309.72323878,10211.31246583536,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5347526872532701,0.0,0,0
518,focus_c054119278,BIHMH gen 27 focus / swap_fix,44999348.32,651.679999999702,3,C4;C5;C7,3791,237435.4239490825,10173.23394908251,227262.19,5981417.223449506,5955833.551880283,0.00016318272113738662,25583.671406039644,337.19680527499963,4.83939107917418e-07,75.87163047163206,75.87163095557116,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825458362768478,0.0,0,0
519,focus_c054119278,BIHMH gen 21 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3781,237435.4239490825,10173.23394908251,227262.19,5981421.422910936,5955845.259849422,0.00016102527274016804,25576.162900488966,337.1968052749998,4.775409203798487e-07,75.84936304372874,75.84936352126967,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48254220462636993,0.0,0,0
520,focus_c054119278,BIHMH gen 25 focus / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3791,237435.4239490825,10173.23394908251,227262.19,5981563.1972690765,5955983.127698877,0.0001621565076529666,25580.06940804352,337.19680527499986,4.808957413482027e-07,75.86094828858705,75.86094876948279,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825456316492737,0.0,0,0
521,focus_c054119278,BIHMH gen 22 focus / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3808,237435.4239490825,10173.23394908251,227262.19,5981732.941714967,5956140.1445842795,0.00016454940563726382,25592.796966137666,337.196805275,4.879921845732375e-07,75.89869348040094,75.89869396839312,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48254182371567417,0.0,0,0
522,focus_c054119278,BIHMH gen 29 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3786,237435.4239490825,10173.23394908251,227262.19,5981906.753210297,5956333.790712338,0.00016241077659686896,25572.962335548164,337.1968052750001,4.81649808231176e-07,75.83987136145075,75.83987184310055,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48254432877189574,0.0,0,0
523,focus_c054119278,BIHMH gen 27 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3789,237435.4239490825,10173.23394908251,227262.19,5981990.248808848,5956406.420310288,0.0001644412468007644,25583.8283341196,337.19680527499975,4.876714257914006e-07,75.87209586180626,75.87209634947769,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48254580266169556,0.0,0,0
524,focus_c054119278,BIHMH gen 23 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3788,237435.4239490825,10173.23394908251,227262.19,5982009.008612367,5956422.326058646,0.00016329252334794297,25586.682390428658,337.1968052750002,4.842647403339722e-07,75.88055992867871,75.88056041294345,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825464765989362,0.0,0,0
525,focus_1392cdb628,BIHMH gen 5 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3744,235530.74102641494,9801.571026414964,225729.16999999998,5982171.069372206,5957209.065058033,0.0007850289509479362,24962.003529144244,329.5301719500004,2.382267293773174e-06,75.7502822319157,75.750284614183,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5100318688993735,0.0,0,0
526,focus_c054119278,BIHMH gen 24 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3794,237435.4239490825,10173.23394908251,227262.19,5982299.4982980015,5956716.725336015,0.00016371137351890453,25582.77279827448,337.1968052749998,4.855068937719924e-07,75.8689655360481,75.86896602155498,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825455350906025,0.0,0,0
527,focus_c054119278,BIHMH gen 24 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3782,237435.4239490825,10173.23394908251,227262.19,5982322.906448087,5956741.08901667,0.00015963351236665608,25581.81727178302,337.1968052750002,4.734134780324128e-07,75.86613180074413,75.86613227415761,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48254405940280654,0.0,0,0
528,focus_cd27da2ae2,BIHMH gen 55 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3852,235534.50574636995,10246.405746369965,225288.09999999998,5982392.479846052,5956495.534505071,0.0015694920757936147,25896.94377148903,342.6256691600002,4.580777849019506e-06,75.58378166755395,75.5837862483318,0.0,235597.82323877997,10309.72323878,10211.31246583536,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5347490249166885,0.0,0,0
529,focus_1392cdb628,BIHMH gen 9 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3792,235533.58653284246,9804.416532842466,225729.16999999998,5982619.281654769,5957285.88039865,6.129322037290375e-05,25333.401194825405,332.37567837749987,1.8440946302722306e-07,76.21917860684341,76.21917879125287,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4888550167230133,0.0,0,0
530,focus_c054119278,BIHMH gen 29 focus / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3792,237435.4239490825,10173.23394908251,227262.19,5982633.323903367,5957053.0360582825,0.0001644996623511655,25580.2876805852,337.19680527499986,4.878446645335452e-07,75.86159560356235,75.86159609140701,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825450573559918,0.0,0,0
531,focus_c054119278,BIHMH gen 26 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3790,237435.4239490825,10173.23394908251,227262.19,5982713.025056307,5957144.259259732,0.0001626406507806584,25568.76563393381,337.1968052750001,4.823315293512855e-07,75.82742550921044,75.82742599154197,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48254523111372694,0.0,0,0
532,focus_c054119278,BIHMH gen 29 focus / swap_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3791,237435.4239490825,10173.23394908251,227262.19,5982834.865206704,5957249.413317092,0.00016688080629585756,25585.45172273127,337.19680527499975,4.949062496596267e-07,75.87691022714506,75.8769107220513,0.0,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.482545230286199,0.0,0,0
